strain_id	gene_name
20140524LTT192	chitinase
20140611LTT197	chitinase
20140705LTT205	chitinase
20140705LTT206	chitinase
20140705LTT209	chitinase
20140708LTT211	chitinase
20140710LTT212	chitinase
20131027CSFT001	chitinase
20131030CXPT017	chitinase
20131031KWLT005	chitinase
20131101AHT045	chitinase
20131102PCYT042	chitinase
20131105CXPT022	chitinase
20131105CXPT023	chitinase
20131107AHT050	chitinase
20131107AHT054	chitinase
20131107LJT031	chitinase
20131107PCYT050	chitinase
20131108CXPT027	chitinase
20131110KWLT008	chitinase
20131110LJT034	chitinase
20131110LJT036	chitinase
20131110ZYLT088	chitinase
20131110ZYLT090	chitinase
20131110ZYLT094	chitinase
20131111LTT014	chitinase
20131111PCYT051	chitinase
20131113ZYLT097	chitinase
20131113ZYLT098	chitinase
20131113ZYLT099	chitinase
20131116KWLT009	chitinase
20131118LJT047	chitinase
20131118LJT049	chitinase
20131118LJT051	chitinase
20131118PCYT056	chitinase
20131118PCYT057	chitinase
20131119AHT064	chitinase
20131119AHT067	chitinase
20130807CFT017	chitinase
20130825CFT027	chitinase
20130902ZYLT031	chitinase
20130902ZYLT032	chitinase
20130902ZYLT034	chitinase
20130903ZNT012	chitinase
20130903ZNT024	chitinase
20130905LLLT354	chitinase
20130905LLLT355	chitinase
20130905LLLT372	chitinase
20130905LLLT376	chitinase
20130905LLLT377	chitinase
20130905LLLT381	chitinase
20130905ZYLT036	chitinase
20130906CXPT001	chitinase
20130907CFT030	chitinase
20130914ZYLT038	chitinase
20130914ZYLT041	chitinase
20130914ZYLT046	chitinase
20130914ZYLT047	chitinase
20130915ZNT026	chitinase
20130915ZNT027	chitinase
20130915ZNT029	chitinase
20130915ZYLT049	chitinase
20130915ZYLT051	chitinase
20130917CFT032	chitinase
20130917CFT036	chitinase
20130917CFT039	chitinase
20130918AHT012	chitinase
20130919CXPT004	chitinase
20131003ZYLT066	chitinase
20131003ZYLT067	chitinase
20131005ZYLT070	chitinase
20131005ZYLT072	chitinase
20131005ZYLT073	chitinase
20131005ZYLT074	chitinase
20131011LJT023	chitinase
20131014CXPT015	chitinase
20131014PCYT028	chitinase
20131014PCYT029	chitinase
20131014PCYT030	chitinase
20131015ZYLT075	chitinase
20131015ZYLT076	chitinase
20131015ZYLT078	chitinase
20131015ZYLT079	chitinase
20131015ZYLT080	chitinase
20131015ZYLT081	chitinase
20131015ZYLT082	chitinase
20131018KWLT002	chitinase
20131018KWLT003	chitinase
20131018ZNT039	chitinase
20131018ZNT049	chitinase
20131018ZNT053	chitinase
20131018ZNT055	chitinase
20131020AHT030	chitinase
20131021ZYLT083	chitinase
20131021ZYLT084	chitinase
20131022LTT008	chitinase
20131025PCYT016	chitinase
20131025PCYT033	chitinase
20131025PCYT034	chitinase
20131025PCYT040	chitinase
20140307ZCT035	chitinase
20140308CSFT025	chitinase
20140308ZCT040	chitinase
20140310ZCT043	chitinase
20140310ZCT044	chitinase
20140310ZCT045	chitinase
20140310ZCT049	chitinase
20140310ZCT054	chitinase
20140310ZCT059	chitinase
20140311LJLT040	chitinase
20140317LTT044	chitinase
20140317LTT045	chitinase
20140320RJT081	chitinase
20140322RJT105	chitinase
20140323CJT026	chitinase
20140323LJLT053	chitinase
20140323LJLT068	chitinase
20140323LTT052	chitinase
20140323LTT060	chitinase
20140323LTT062	chitinase
20140325RSPT045	chitinase
20140325RSPT058	chitinase
20140327RJT158	chitinase
20140330CJT067	chitinase
20140331CJT094	chitinase
20140401YJPT463	chitinase
20140402CJT138	chitinase
20140404LTT076	chitinase
20140412ZCT063	chitinase
20140412ZCT066	chitinase
20130919CXPT005	chitinase
20130919CXPT008	chitinase
20130919LJT001	chitinase
20130919LJT004	chitinase
20130919LJT007	chitinase
20130919LJT008	chitinase
20130919LJT012	chitinase
20130919LJT013	chitinase
20130919LJT015	chitinase
20130920CFT047	chitinase
20130923PCYT001	chitinase
20130923PCYT002	chitinase
20130923PCYT005	chitinase
20130923PCYT006	chitinase
20130923PCYT008	chitinase
20130923PCYT010	chitinase
20130924CFT05	chitinase
20130928LJT020	chitinase
20130928LJT021	chitinase
20130928PCYT013	chitinase
20130928ZNT036	chitinase
20130929CFT063	chitinase
20130929CFT074	chitinase
20130929CFT099	chitinase
20130929CFT102	chitinase
20130929CFT120	chitinase
20130929PCYT019	chitinase
20130929PCYT026	chitinase
20131002ZYLT062	chitinase
20131002ZYLT063	chitinase
20131002ZYLT064	chitinase
20131119AHT072	chitinase
20131119AHT073	chitinase
20131119AHT076	chitinase
20131122LJT055	chitinase
20131122LJT056	chitinase
20131122LJT058	chitinase
20131125ZYLT105	chitinase
20131125ZYLT106	chitinase
20131129AHT084	chitinase
20131129AHT088	chitinase
20131129AHT090	chitinase
20131203LTT036	chitinase
20131208AHT092	chitinase
20131208AHT096	chitinase
20131208LTT026	chitinase
20131208LTT031	chitinase
20131208LTT048	chitinase
20131212LTT035	chitinase
20140228RSPT002	chitinase
20140303LTT037	chitinase
20140303ZCT002	chitinase
20140303ZCT009	chitinase
20140303ZCT012	chitinase
20140303ZCT013	chitinase
20140307RJT004	chitinase
20140307ZCT019	chitinase
20140307ZCT025	chitinase
20140307ZCT031	chitinase
20140307ZCT034	chitinase
AHT003	chitinase
AHT023	chitinase
AHT028	chitinase
CJT024	chitinase
CJT030	chitinase
CJT039	chitinase
CJT068	chitinase
CJT070	chitinase
CJT074	chitinase
CJT075	chitinase
CJT084	chitinase
CJT091	chitinase
CJT091	chitinase
CJT091	chitinase
CJT091	chitinase
CJT133	chitinase
CJT134	chitinase
CJT137	chitinase
CJT139	chitinase
CJT143	chitinase
CJT144	chitinase
CSFT002	chitinase
CSFT006	chitinase
CSFT007	chitinase
CSFT012	chitinase
CSFT019	chitinase
CSFT043	chitinase
CSFT064	chitinase
CSFT067	chitinase
CSFT073	chitinase
CSFT074	chitinase
CSFT091	chitinase
FLHMH10	chitinase
FLHMH10	chitinase
FLHMH1	chitinase
FLHMH1	chitinase
FLHMH1	chitinase
FLHMH2	chitinase
FLHMH2	chitinase
FLHMH3	chitinase
FLHMH3	chitinase
FLHMH3	chitinase
FLHMH4	chitinase
FLHMH4	chitinase
FLHMH4	chitinase
FLHMH5	chitinase
FLHMH5	chitinase
FLHMH5	chitinase
FLHMH5	chitinase
FLHMH5	chitinase
FLHMH5	chitinase
FLHMH7	chitinase
FLHMH7	chitinase
FLHMH8	chitinase
FLHMH8	chitinase
FLHMH9	chitinase
FLHMH9	chitinase
HHT001	chitinase
HHT004	chitinase
HHT007	chitinase
HHT009	chitinase
HHT010	chitinase
HHT029	chitinase
HHT035	chitinase
HHT040	chitinase
HHT057	chitinase
HHT059	chitinase
HHT063	chitinase
HHT097	chitinase
HHT099	chitinase
LHMH10	chitinase
LHMH10	chitinase
LHMH10	chitinase
LHMH10	chitinase
LHMH11	chitinase
LHMH11	chitinase
LHMH11	chitinase
LHMH11	chitinase
LHMH11	chitinase
LHMH12	chitinase
LHMH12	chitinase
LHMH12	chitinase
LHMH12	chitinase
LHMH12	chitinase
LHMH12	chitinase
LHMH12	chitinase
LHMH13	chitinase
LHMH13	chitinase
LHMH13	chitinase
LHMH13	chitinase
LHMH13	chitinase
LHMH13	chitinase
LHMH13	chitinase
LHMH14	chitinase
LHMH14	chitinase
RSPT029	chitinase
RSPT031	chitinase
RSPT032	chitinase
RSPT035	chitinase
RSRT041	chitinase
RSRT042	chitinase
RSRT047	chitinase
RSRT052	chitinase
RSRT056	chitinase
LLLDT375	chitinase
LLLDT377	chitinase
LLLDT377	chitinase
LLLDT378	chitinase
LLLDT383	chitinase
LLLST008	chitinase
LLLST027	chitinase
LLLST029	chitinase
LLLST030	chitinase
LLLST077	chitinase
LLLST080	chitinase
LLLST086	chitinase
LLLST100	chitinase
LLLST106	chitinase
LLLST107	chitinase
LLLST121	chitinase
LLLST140	chitinase
LLLST142	chitinase
LLLST161	chitinase
LLLST163	chitinase
LLLST173	chitinase
LLLST178	chitinase
LLLST185	chitinase
LLLST187	chitinase
LLLST200	chitinase
LLLST202	chitinase
LLLST213	chitinase
LLLST242	chitinase
LHMH14	chitinase
LHMH14	chitinase
LHMH14	chitinase
LHMH1	chitinase
LHMH1	chitinase
LHMH2	chitinase
LHMH2	chitinase
LHMH2	chitinase
LHMH2	chitinase
LHMH3	chitinase
LHMH3	chitinase
LHMH3	chitinase
LHMH3	chitinase
LHMH4	chitinase
LHMH4	chitinase
LHMH4	chitinase
LHMH4	chitinase
LHMH4	chitinase
LHMH4	chitinase
LHMH4	chitinase
LHMH4	chitinase
LHMH4	chitinase
LHMH4	chitinase
LHMH5	chitinase
LHMH5	chitinase
LHMH9	chitinase
LHMH9	chitinase
LILT028	chitinase
LILT037	chitinase
LILT043	chitinase
LJLT003	chitinase
LJLT009	chitinase
LJLT015	chitinase
LJLT019	chitinase
LJLT030	chitinase
LJLT039	chitinase
LJLT049	chitinase
LJLT051	chitinase
LJLT052	chitinase
LJLT053	chitinase
LJLT054	chitinase
LJLT058	chitinase
LJLT061	chitinase
LJLT063	chitinase
LLLDT011	chitinase
LLLDT012	chitinase
LLLDT017	chitinase
LLLDT021	chitinase
LLLDT356	chitinase
LLLDT359	chitinase
LLLDT360	chitinase
LLLDT362	chitinase
LLLDT366	chitinase
LLLDT367	chitinase
LLLDT368	chitinase
LLLDT373	chitinase
RJT077	chitinase
RJT085	chitinase
RJT090	chitinase
RJT093	chitinase
RJT094	chitinase
RJT097	chitinase
RJT102	chitinase
RJT104	chitinase
RJT114	chitinase
RJT117	chitinase
RJT121	chitinase
RJT129	chitinase
RJT131	chitinase
RJT133	chitinase
RJT143	chitinase
RJT147	chitinase
RJT148	chitinase
RJT164	chitinase
RJT171	chitinase
RJT184	chitinase
RJT194	chitinase
RJT198	chitinase
RJT206	chitinase
RJT212	chitinase
RJT213	chitinase
RJT218	chitinase
RJT221	chitinase
RJT222	chitinase
RJT223	chitinase
RJT225	chitinase
RSPT001	chitinase
RSPT004	chitinase
RSPT009	chitinase
RSPT013	chitinase
RSPT016	chitinase
RSPT019	chitinase
RSPT020	chitinase
RSPT023	chitinase
RSPT026	chitinase
RSPT027	chitinase
RSPT028	chitinase
LHMH5	chitinase
LHMH5	chitinase
LHMH5	chitinase
LHMH5	chitinase
LHMH5	chitinase
LHMH6	chitinase
LHMH6	chitinase
LHMH6	chitinase
LHMH6	chitinase
LHMH6	chitinase
LHMH7	chitinase
LHMH7	chitinase
LHMH7	chitinase
LHMH7	chitinase
LHMH7	chitinase
LHMH8	chitinase
LHMH8	chitinase
LHMH8	chitinase
LHMH8	chitinase
LHMH8	chitinase
LHMH9	chitinase
LHMH9	chitinase
LHMH9	chitinase
LLLST243	chitinase
LLLST252	chitinase
LLLST254	chitinase
LLLST261	chitinase
LLLST266	chitinase
LLLST268	chitinase
LLLST288	chitinase
LLLST292	chitinase
LLLST304	chitinase
LLLST338	chitinase
LWMT017	chitinase
PCYT011	chitinase
RJT007	chitinase
RJT017	chitinase
RJT020	chitinase
RJT029	chitinase
RJT033	chitinase
RJT035	chitinase
RJT038	chitinase
RJT043	chitinase
RJT046	chitinase
RJT049	chitinase
RJT051	chitinase
RJT054	chitinase
RJT055	chitinase
RJT068	chitinase
RJT069	chitinase
RJT074	chitinase
ZYLT048	chitinase
ZYLT052	chitinase
ZYLT060	chitinase
ZYLT056	chitinase
XYYDT379	chitinase
XYYDT405	chitinase
XYYDT417	chitinase
XYYST004	chitinase
XYYST013	chitinase
XYYST060	chitinase
XYYST083	chitinase
XYYST154	chitinase
XYYST159	chitinase
XYYST176	chitinase
XYYST180	chitinase
XYYT019	chitinase
XYYT054	chitinase
XYYT130	chitinase
XYYT316	chitinase
XYYT322	chitinase
XYYT406	chitinase
YJPt001	chitinase
YJPt006	chitinase
ZCT001	chitinase
ZCT008	chitinase
ZCT018	chitinase
ZCT032	chitinase
ZCT061	chitinase
ZCT068	chitinase
ZCT077	chitinase
ZCT094	chitinase
ZSST04	chitinase
ZSST23	chitinase
ZSST38	chitinase
ZSST48	chitinase
ZYLT012	chitinase
ZYLT033	chitinase
WSH1	chitinase
WSH1	chitinase
WSH1	chitinase
WSH2	chitinase
WSH2	chitinase
WSH3	chitinase
WSH3	chitinase
WSH3	chitinase
WSH3	chitinase
WSH3	chitinase
WSH3	chitinase
WSH3	chitinase
WSH4	chitinase
WSH4	chitinase
WSH5	chitinase
WSH5	chitinase
WSH6	chitinase
XARA016	chitinase
XARA020	chitinase
XARA020	chitinase
XARA020	chitinase
XARA024	chitinase
XARG012	chitinase
XARG012	chitinase
XARG012	chitinase
XARG016	chitinase
XARG016	chitinase
XARG016	chitinase
XARG020	chitinase
XARG020	chitinase
XARG020	chitinase
XARG020	chitinase
XARG024	chitinase
XARL012	chitinase
XARL012	chitinase
XARL012	chitinase
XARL012	chitinase
XARL016	chitinase
XARL020	chitinase
XARL020	chitinase
XARL020	chitinase
XARL024	chitinase
XART012	chitinase
XART012	chitinase
XART012	chitinase
XART012	chitinase
XART012	chitinase
XART012	chitinase
XART016	chitinase
XART020	chitinase
XART024	chitinase
XYYDT367	chitinase
WSH6	chitinase
WSH6	chitinase
WSH6	chitinase
WSH6	chitinase
WSH7	chitinase
WSH7	chitinase
WWHT003	chitinase
WWHT008	chitinase
WWHT013	chitinase
WWHT020	chitinase
WWHT023	chitinase
WWHT025	chitinase
WWHT028	chitinase
WWHT031	chitinase
WWHT033	chitinase
WWHT034	chitinase
WWHT040	chitinase
WWHT042	chitinase
WWHT043	chitinase
WWHT046	chitinase
XARA012	chitinase
XARA012	chitinase
XARA012	chitinase
XARA012	chitinase
XARA016	chitinase
20170808MSQH4	chitinase
20170808MSQH4	chitinase
20170808MSQH4	chitinase
20170810XYJT103	chitinase
20170814XYJT128	chitinase
20170718XYJT019	chitinase
20170725XYJT028	chitinase
20170801MSQH1	chitinase
20170801MSQH1	chitinase
20170801MSQH1	chitinase
20170801MSQH1	chitinase
20170801MSQH2	chitinase
20170801MSQH2	chitinase
20170801MSQH2	chitinase
20170801MSQH2	chitinase
20170801MSQH2	chitinase
20170801MSQH2	chitinase
20170807MSQH3	chitinase
20170807MSQH3	chitinase
20170807MSQH3	chitinase
20170807MSQH3	chitinase
20170807MSQH3	chitinase
20170807MSQH3	chitinase
20201012LHCT008	ChitinaseC-other
20201012YYCT009	ChitinaseC-other
20201012YYCT012	ChitinaseC-other
20201013YYCT028	ChitinaseC-other
20201013YYCT049	ChitinaseC-other
20201013YYCT054	ChitinaseC-other
20201014LRT004	ChitinaseC-other
20201017NXT025	ChitinaseC-other
20201017YMT071	ChitinaseC-other
20201017YMT073	ChitinaseC-other
20201020SJT016	ChitinaseC-other
20201020SJT023	ChitinaseC-other
20201020SJT026	ChitinaseC-other
20201021CSMT020	ChitinaseC-other
20201022NXT034	ChitinaseC-other
20201022SJTO29	ChitinaseC-other
20200927CZHT010	ChitinaseC-other
20200927ZJHT004	ChitinaseC-other
20200928ZHT001	ChitinaseC-other
20200928ZHT002	ChitinaseC-other
20200928ZHT003	ChitinaseC-other
20201001YYCT001	ChitinaseC-other
20201005WXTT001	ChitinaseC-other
20201005WXTT002	ChitinaseC-other
20201005WXTT009	ChitinaseC-other
20201005WXTT019	ChitinaseC-other
20201005WXTT039	ChitinaseC-other
20201006ZJHT012	ChitinaseC-other
20201006ZJHT015	ChitinaseC-other
20201010CSMT006	ChitinaseC-other
20201010CSMT010	ChitinaseC-other
20201010CSMT012	ChitinaseC-other
20201011WFFT002	ChitinaseC-other
20201011ZZHT003	ChitinaseC-other
20180617GYT056	ChitinaseC-other
20180617GYT067	ChitinaseC-other
20180617GYT135	ChitinaseC-other
20180617GYT196	ChitinaseC-other
20180807CYYT031	ChitinaseC-other
20180905LJYT038	ChitinaseC-other
20180919LJYT161	ChitinaseC-other
20181012YXMT041	ChitinaseC-other
20181012YXMT043	ChitinaseC-other
20190709WXYT001	ChitinaseC-other
20190709WXYT013	ChitinaseC-other
20201023YMT078	ChitinaseC-other
20201024CSMT023	ChitinaseC-other
20201024WFFT012	ChitinaseC-other
20201024ZZHT014	ChitinaseC-other
20201025NXT039	ChitinaseC-other
20201026CSMT031	ChitinaseC-other
20201028LHCT017	ChitinaseC-other
20201028NXT045	ChitinaseC-other
20201028NXT050	ChitinaseC-other
20201028NXT052	ChitinaseC-other
20201028YMT088	ChitinaseC-other
20201028YMT090	ChitinaseC-other
20201030CZHT120	ChitinaseC-other
20201030WFFT053	ChitinaseC-other
20190709WXYT019	ChitinaseC-other
20190709WXYT026	ChitinaseC-other
20190709WXYT027	ChitinaseC-other
20190709WXYT030	ChitinaseC-other
20190809WBKT008	ChitinaseC-other
20190809WBKT010	ChitinaseC-other
20190813HHT016	ChitinaseC-other
20190909LYCT014	ChitinaseC-other
20190919LCLT009	ChitinaseC-other
20190920LCLT014	ChitinaseC-other
20191016WJKT075	ChitinaseC-other
20191016WJKT083	ChitinaseC-other
20191101WJKT133	ChitinaseC-other
20191101WJKT170	ChitinaseC-other
20200923CZHT001	ChitinaseC-other
20200926CSMT002	ChitinaseC-other
20200927CSMT004	ChitinaseC-other
20201102CZHT161	ChitinaseC-other
20201102CZHT177	ChitinaseC-other
20201107LHCTO25	ChitinaseC-other
20201107WFFT070	ChitinaseC-other
20201110ZZHT041	ChitinaseC-other
20201111LHCT028	ChitinaseC-other
20201112LRT007	ChitinaseC-other
20201115ZZHT053	ChitinaseC-other
20201119LRT012	ChitinaseC-other
20210103TZYT015	ChitinaseC-other
20210104ZKYT001	ChitinaseC-other
20210106QYHT004	ChitinaseC-other
20210106ZJYT004	ChitinaseC-other
20210107ZKYT003	ChitinaseC-other
20210109QYHT007	ChitinaseC-other
20210117QYHT082	ChitinaseC-other
20210117QYHT091	ChitinaseC-other
20210801ZMZT015	ChitinaseC-other
20210801ZMZT016	ChitinaseC-other
20210801ZMZT017	ChitinaseC-other
20210803MYHT001	ChitinaseC-other
20210807ZMZT022	ChitinaseC-other
20210812MYHT007	ChitinaseC-other
20210816HXMT019	ChitinaseC-other
20210831MYHT013	ChitinaseC-other
20210909WHXT023	ChitinaseC-other
20210914ZYQT074	ChitinaseC-other
20210916ZYQT086	ChitinaseC-other
20210918ZYQT094	ChitinaseC-other
20210918ZYQT096	ChitinaseC-other
20210930WHXT062	ChitinaseC-other
20211001WHXT063	ChitinaseC-other
20210117ZKYT031	ChitinaseC-other
20210117ZKYT095	ChitinaseC-other
20210117ZKYT108	ChitinaseC-other
20210118ZKYT152	ChitinaseC-other
20210118ZKYT169	ChitinaseC-other
20210118ZKYT182	ChitinaseC-other
20210119QYHT099	ChitinaseC-other
20210119QYHT109	ChitinaseC-other
20210119QYHT118	ChitinaseC-other
20210119ZJYT021	ChitinaseC-other
20210119ZJYT023	ChitinaseC-other
20210405ZJXT001	ChitinaseC-other
20210410ZJXT012	ChitinaseC-other
20210422ZJXT025	ChitinaseC-other
20210530WQZT058	ChitinaseC-other
20210530WQZT076	ChitinaseC-other
20210530WQZT086	ChitinaseC-other
9GHQ	Cry
9GHQ	Cry
20210801ZMZT015	Cry
20190709WXYT026	Cry
20190920LCLT014	Cry
20190920LCLT014	Cry
20190920LCLT014	Cry
20170417LJLH13	Cry
20170417LJLH13	Cry
20170417LJLH13	Cry
20170417XJYH01	Cry
20170417XJYH01	Cry
20170417XJYH01	Cry
20170417XJYH02	Cry
20170417XJYH03	Cry
20170417XJYH03	Cry
20170417XJYH03	Cry
20170417XJYH04	Cry
20170417XJYH04	Cry
20170417XJYH06	Cry
20170417XJYH07	Cry
20170417XJYH07	Cry
20170417XJYH07	Cry
20170417XJYH07	Cry
20201028LHCT017	Cry
SCACH91	Cry
SCACH91	Cry
SCACH91	Cry
SCACL145	Cry
SCACL145	Cry
SCACL145	Cry
SCALT200	Cry
20160815ZSRH5	Cry
20160817LQRH6	Cry
20160817LQRH6	Cry
20160817LQRH7	Cry
20160903YYYH9	Cry
20160904HGQH11	Cry
20160812ZSRH2	Cry
20160812ZSRH2	Cry
20160815ZSRH4	Cry
20160827HGQH10	Cry
20160824HGQH7	Cry
20160824HGQH7	Cry
20160824HGQH7	Cry
20160825HBH5	Cry
20160825HBH5	Cry
20160825HBH5	Cry
20160825HBH7	Cry
20160907LQRH9	Cry
20160910ZSRH7	Cry
20160910ZSRH7	Cry
20160910ZSRH7	Cry
20160916YYYH11	Cry
20160917NWWH5	Cry
20160917NWWH5	Cry
20160917NWWH5	Cry
20160917NWWH5	Cry
20160917NWWH5	Cry
20170405TCH7	Cry
20170405TCH8	Cry
20170405TCH9	Cry
20170404WLJH1	Cry
20170404WLJH2	Cry
20170404WLJH2	Cry
20170404WLJH2	Cry
20170404WLJH2	Cry
20170404WLJH2	Cry
20170404WLJH3	Cry
20170404WLJH3	Cry
20170404WLJH3	Cry
20170404WLJH4	Cry
20170404WLJH4	Cry
20170404WLJH4	Cry
20170405TCH2	Cry
20170405TCH3	Cry
20170405TCH4	Cry
20170405TCH5	Cry
20170405TCH5	Cry
20170417LJLH13	Cry
20170404WLJH5	Cry
20170404WLJH5	Cry
20170404WLJH5	Cry
20170404WLJH6	Cry
20170404WLJH7	Cry
20170417LJLH01	Cry
20170417LJLH02	Cry
20170417LJLH03	Cry
20170401ZNAH5	Cry
20170401ZNAH6	Cry
20170401ZNAH6	Cry
20170404CXH1	Cry
20170331CCH004	Cry
20170331CCH005	Cry
20170331CCH005	Cry
20170331CCH005	Cry
20170331TCHH001	Cry
20170307PMH11	Cry
20170307PMH11	Cry
20170307PMH11	Cry
20170307PMH11	Cry
20170307PMH12	Cry
20170307PMH12	Cry
20170307PMH12	Cry
20170307PMH12	Cry
20170307PMH12	Cry
20170307PMH1	Cry
20170307PMH1	Cry
20170307PMH1	Cry
20170307PMH1	Cry
20170307PMH1	Cry
20170307PMH2	Cry
20170307PMH2	Cry
20170307PMH2	Cry
20170327LXLH1	Cry
20170331CCH001	Cry
20170331CCH002	Cry
20170331WAGH4	Cry
20170331WAGH4	Cry
20170307PMH7	Cry
20170307PMH7	Cry
20170307PMH7	Cry
20170318ZYH1	Cry
20170331TCHH002	Cry
20170331TCHH003	Cry
20170331WAGH4	Cry
SCAZJ175	Cry
SCAZJ175	Cry
SCAZJ175	Cry
20170101WXFH17	Cry
20170101WXFH5	Cry
20170101WXFH5	Cry
20170307PMH10	Cry
20170307PMH10	Cry
20161104LFLH2	Cry
20161104LFLH2	Cry
20161104LFLH3	Cry
20161014NWWH16	Cry
20161019NWWH32	Cry
20161019NWWH36	Cry
20161019NWWH36	Cry
20161019NWWH37	Cry
20161019NWWH37	Cry
20161104LFLH1	Cry
20161104LFLH2	Cry
20161230WXFH7	Cry
20161231WXFH12	Cry
20161019NWWH32	Cry
20161019NWWH32	Cry
20161019NWWH32	Cry
20161019NWWH33	Cry
20161019NWWH33	Cry
20161019NWWH34	Cry
20161019NWWH34	Cry
20161019NWWH35	Cry
20161224YYYH34	Cry
20161228WXFH1	Cry
20161228WXFH1	Cry
20161014NWWH14	Cry
20161014NWWH15	Cry
20160928YYYH13	Cry
20160921LDZH10	Cry
20160921LDZH11	Cry
20160921LDZH3	Cry
20160921LDZH5	Cry
20160921LDZH7	Cry
20160921LDZH7	Cry
20160921LDZH7	Cry
20160921LDZH7	Cry
20160921LDZH8	Cry
20160921LDZH9	Cry
20161004YYYH17	Cry
20161008YYYH20	Cry
20161011NWWH17	Cry
20161011NWWH17	Cry
20161011NWWH17	Cry
20161011NWWH17	Cry
20161011NWWH18	Cry
1GHQ	Cry
1GHQ	Cry
1GHQ	Cry
20150726YYYT008	Cry
20150731ZJT168	Cry
20150731ZJT168	Cry
20150731ZJT168	Cry
20150731ZJT174	Cry
20150731ZJT174	Cry
20150731ZJT174	Cry
20150516WST105	Cry
20150316CHT094	Cry
20150316CHT094	Cry
20150316CHT094	Cry
20150110WLNT042	Cry
20150417LHMT133	Cry
20150417LHMT133	Cry
20150417LHMT133	Cry
20150806YYYP042	Cry
20150804YYYP041	Cry
20160314SXGT041	Cry
20160314SXGT041	Cry
20160314SXGT041	Cry
20160314SXGT041	Cry
20160314SXGT041	Cry
20150911WLTT051	Cry
20150913WLTT078	Cry
20160320ZXFT039	Cry
20140719MSYT012	Cry
20140719MSYT012	Cry
20140722CHT015	Cry
20160803ZJT212	Cry
20160811XBBH5	Cry
20160811XBBH5	Cry
20160723ZSRH1	Cry
20160709WYJH1	Cry
20160711WYJH2	Cry
20160711WYJH2	Cry
20160711WYJH2	Cry
20160711WYJH2	Cry
20160713YSZH2	Cry
20160731HBH3	Cry
20160801YYYH4	Cry
20160803LQRH3	Cry
20160803XBBH4	Cry
20160709WYJH1	Cry
20160709WYJH1	Cry
20160709WYJH1	Cry
20160728XBBH3	Cry
20160729LQRH2	Cry
20150803SYNT081	Cry10Aa
20161014NWWH15	Cry10Aa
20170417XJYH06	Cry10Aa
20170417XJYH06	Cry10Aa
20161019NWWH31	Cry10Aa
20161019NWWH33	Cry10Aa
20161019NWWH33	Cry10Aa
20170331CCH006	Cry10Aa
RJT055	Cry10Aa1
20140303LTT037	Cry10Aa1
20170404CXH6	Cry11Aa3
20170404CXH7	Cry11Aa3
20170404WLJH8	Cry11Aa3
20170405TCH10	Cry11Aa3
20160814LQRH5	Cry11Aa3
20160904HGQH11	Cry11Aa3
20160910XBBH8	Cry11Aa4
20170404CXH5	Cry11Aa4
20170404CXH7	Cry11Aa4
20170404CXH2	Cry11Aa4
20170404CXH2	Cry11Aa4
20160815ZSRH5	Cry11Ba
20160815ZSRH5	Cry11Ba
20161014NWWH12	Cry11Ba
20161011NWWH17	Cry11Ba
20161011NWWH17	Cry11Ba
20160921LDZH11	Cry11Ba
20160921LDZH11	Cry11Ba
20161014NWWH15	Cry11Ba
20161014NWWH15	Cry11Ba
20160724YYFH1	Cry11Ba
20160724YYFH1	Cry11Ba
20160724YYFH1	Cry11Ba
20160618ZXFT013	Cry11Ba1
20150803ZJT201	Cry11Ba1
20150803ZJT201	Cry11Ba1
20150728TZMT047	Cry11Ba1
20150728TZMT047	Cry11Ba1
20150731ZJT176	Cry11Ba1
20150731ZJT176	Cry11Ba1
20150402CHT189	Cry11Ba1
