strain	toxin
20161014NWWH13	Cry4Aa4
20161014NWWH13	Cry4Ba5
20161014NWWH13	Cry4Da1
20161014NWWH13	Tpp49Ab1
20161014NWWH13	Cry4Ba2
20161014NWWH13	Cry4Ba4
20161014NWWH13	Cry27Aa1
20161014NWWH14	Mpp82Aa1
20161014NWWH14	Cry9Ea9
20161014NWWH14	Cry68Aa1
20161014NWWH14	Vpb4Ca1
20161014NWWH14	Mpp46Ab1
20161014NWWH14	Cry32Pa1
20161014NWWH14	Cry32Ea2
20161014NWWH14	Cry32Ha2
20161014NWWH14	Cry40Da1
20161014NWWH14	Cry4Ca1
20161014NWWH14	Cry69Aa2
20161014NWWH14	Cry2Aa9
20161014NWWH14	Cry70Ba1
20161014NWWH14	Tpp78Ba1
20161014NWWH14	Cry70Aa1
20161014NWWH14	Cry32Ha2
20161014NWWH14	App4Aa1
20161014NWWH14	Vip3Aa7
20161014NWWH14	Cry2Ab35
20161014NWWH14	Cry41Ca1
20161014NWWH14	Cry32Ra1
20161014NWWH14	Cry68Aa1
20161014NWWH14	Cry41Ba2
20161014NWWH14	Cry32Cb1
20161014NWWH14	Vpb4Ca1
20161014NWWH14	Cry41Ba2
20161014NWWH14	Cry32Cb1
20161014NWWH14	Mpp15Aa1
20161014NWWH14	Cry1Ac40
20161014NWWH14	Vpb4Aa2
20161014NWWH14	Cry32Eb1
20161014NWWH14	Cry1Ac5
20161014NWWH14	Tpp78Ba1
20161014NWWH14	Cry1Ac4
20161014NWWH14	Cry1Aa18
20161014NWWH14	Cry32Ua1
20161014NWWH14	Vpb4Ca1
20161014NWWH14	Tpp78Aa1
20161014NWWH14	Vpb4Ca1
20161014NWWH14	Vpb4Ca1
20161014NWWH14	Cry4Cb3
20161014NWWH14	Vpb4Ca1
20161014NWWH14	Cry2Ah4
20161014NWWH14	Vpb4Ca1
20161014NWWH14	Cry32Ha2
20161014NWWH14	Cry68Aa1
20161014NWWH14	Cry9Ga1
20161014NWWH14	Cry32Ha2
20161014NWWH14	Vpb4Ca1
20161014NWWH14	Cry1Ia44
20161014NWWH14	Vpa2Aa3
20161014NWWH14	Vpb4Aa1
20161014NWWH15	Vpa2Bb4
20161014NWWH15	Cry1Ia44
20161014NWWH15	Cry1Ac5
20161014NWWH15	Cry4Cc1
20161014NWWH15	Cry53Ab1
20161014NWWH15	Mpp46Ab1
20161014NWWH15	Cry79Aa1
20161014NWWH15	Cry59Ba1
20161014NWWH15	Cry4Cb1
20161014NWWH15	Cry59Aa1
20161014NWWH15	Vpb4Ca1
20161014NWWH15	Tpp49Ab1
20161014NWWH15	Cry54Ab1
20161014NWWH15	Tpp36Aa1
20161014NWWH15	Tpp80Aa1
20161014NWWH15	Xpp77Aa1
20161014NWWH15	Tpp80Ab1
20161014NWWH15	Mpp5Ab1
20161014NWWH15	Cry68Aa1
20161014NWWH15	Cry68Aa1
20161014NWWH15	App4Aa1
20161014NWWH15	Cry20Aa1
20161014NWWH15	Tpp80Aa1
20161014NWWH15	Cry69Aa2
20161014NWWH15	Cry20Aa1
20161014NWWH15	Cry53Ab1
20161014NWWH15	Cry4Ca2
20161014NWWH15	Vpb4Ca1
20161014NWWH15	Vpa2Ba2
20161014NWWH15	Vpb1Da1
20161014NWWH15	Vpb1Ad1
20161014NWWH15	Cry52Aa1
20161014NWWH15	Cry4Ca1
20161014NWWH15	Cry70Ba1
20161014NWWH15	Mpp46Ab1
20161014NWWH15	Cyt2Ca1
20161014NWWH15	Cry69Aa2
20161014NWWH15	Cry54Ab1
20161014NWWH15	Vpa2Bb4
20161014NWWH15	Vpb1Ad1
20161014NWWH15	Vip3Aa7
20161014NWWH15	Cry2Ab35
20161014NWWH15	Cry8Fa4
20161014NWWH15	Cry21Aa2
20161014NWWH15	Tpp35Aa4
20161014NWWH15	Cry8Fa3
20161014NWWH15	Cry69Ab1
20161014NWWH15	Vpa2Ab1
20161014NWWH15	Vpb1Ab1
20161014NWWH15	Cry2Aa9
20161014NWWH15	Mtx1Aa1
20161014NWWH15	Cry58Aa1
20161014NWWH15	Cyt1Ca1
20161014NWWH15	Mpp5Ab1
20161014NWWH15	Tpp80Aa1
20161014NWWH15	Cry68Aa1
20161014NWWH15	Mpp64Aa1
20161014NWWH15	Cry69Aa2
20161014NWWH15	Cry21Ca2
20161014NWWH15	Cry8Ma2
20161014NWWH15	Cry8Ma2
20161014NWWH15	Cry8Ja1
20161014NWWH15	Cry70Ba1
20161014NWWH15	Cyt1Da2
20161014NWWH15	Vpb4Aa2
20161014NWWH15	Cry1Aa6
20161014NWWH15	Vpb1Aa3
20161014NWWH15	Vpb1Aa3
20161014NWWH15	Vpb1Ea2
20161014NWWH15	Cry1Ac9
20161014NWWH15	Cry1Aa18
20161014NWWH15	Mpp5Ab1
20161014NWWH15	Cry69Aa2
20161014NWWH15	Cry70Ba1
20161014NWWH15	Cry8Ea2
20161014NWWH15	Cry4Ca1
20161014NWWH15	Cry8Ja1
20161014NWWH15	Vpa2Ba2
20161014NWWH15	Xpp37Aa1
20161014NWWH15	Mpp23Aa1
20161014NWWH15	Cry3Aa7
20161014NWWH15	Vpb4Ca1
20161014NWWH15	Vpb4Ca1
20161014NWWH16	Vip3Aa7
20161014NWWH16	Cry2Ab35
20161014NWWH16	Xpp22Bb1
20161014NWWH16	Tpp78Ba1
20161014NWWH16	Cry32Ga1
20161014NWWH16	Mpp82Aa1
20161014NWWH16	Cry32Ua1
20161014NWWH16	Vpb1Ad1
20161014NWWH16	Vpb4Ca1
20161014NWWH16	Tpp78Ba1
20161014NWWH16	Cry32Ia1
20161014NWWH16	Cry32Aa2
20161014NWWH16	Vpb4Aa2
20161014NWWH16	Cry1Aa6
20161014NWWH16	Cry1Ac9
20161014NWWH16	Cry1Aa18
20161014NWWH16	Cry1Ac5
20161014NWWH16	Cry32Ga1
20161014NWWH16	Cry8Ea5
20161014NWWH16	Mpp46Ab1
20161014NWWH16	Vpb4Ca1
20161014NWWH16	Cry32Ca1
20161014NWWH16	Cry43Ca1
20161014NWWH16	Cry1Ea8
20161014NWWH16	Cry8Fa1
20161014NWWH16	Cry1Ia44
20161014NWWH16	Cry2Aa9
20161014NWWH16	Vpb4Ca1
20161014NWWH16	Vpb4Ca1
20161014NWWH16	Vpb1Ad1
20161014NWWH16	App4Aa1
20161014NWWH16	Cry32Ta1
20161014NWWH16	Cry32Eb1
20161014NWWH16	Cry32Cb1
20161014NWWH16	Cry32Aa2
20161014NWWH16	Cry32Ha2
20161014NWWH16	Cry32Ha2
20161014NWWH16	Vpb4Ca1
20161014NWWH16	Cry21Ca2
20161014NWWH16	Cry58Aa1
20161014NWWH16	Vpb4Ca1
20161014NWWH16	Mpp60Ba3
20161014NWWH16	Cry8Fa4
20161014NWWH16	Cry59Aa1
20161019NWWH30	Cry68Aa1
20161019NWWH30	Cry5Ba1
20161019NWWH30	Tpp78Ba1
20161019NWWH30	Tpp1Aa5
20161019NWWH30	Xpp22Bb1
20161019NWWH30	Vpb4Ca1
20161019NWWH30	Tpp1Aa5
20161019NWWH30	Vpb4Ca1
20161019NWWH30	Cry70Aa1
20161019NWWH30	Vip3Aa7
20161019NWWH30	Cry2Ab35
20161019NWWH30	Cry68Aa1
20161019NWWH30	Vpb4Ca1
20161019NWWH30	Vpb4Ca1
20161019NWWH30	Mcf1Cb1
20161019NWWH30	Mcf1Ba1
20161019NWWH30	Vpb4Aa2
20161019NWWH30	Mpp51Aa1
20161019NWWH30	Cry1Aa6
20161019NWWH30	App1Ba1
20161019NWWH30	Tpp80Aa1
20161019NWWH30	Cry1Ia44
20161019NWWH30	Cry1Ac9
20161019NWWH30	Cry9Ea9
20161019NWWH30	Cry1Aa9
20161019NWWH30	Mcf1Ca1
20161019NWWH30	Tpp80Ab1
20161019NWWH30	App1Ba1
20161019NWWH30	Tpp80Aa1
20161019NWWH30	App1Aa1
20161019NWWH31	Cry69Aa2
20161019NWWH31	Cry1Gc1
20161019NWWH31	Vip3Aa7
20161019NWWH31	Cry2Ab35
20161019NWWH31	Cry53Ab1
20161019NWWH31	Cry4Ca2
20161019NWWH31	App4Aa1
20161019NWWH31	Cry68Aa1
20161019NWWH31	Cry68Aa1
20161019NWWH31	Vpa2Bb4
20161019NWWH31	Vpb1Ad1
20161019NWWH31	Cry1Ia44
20161019NWWH31	Vpa2Ba2
20161019NWWH31	Vpb1Da1
20161019NWWH31	Vpa2Ab1
20161019NWWH31	Vpb1Ab1
20161019NWWH31	Mpp5Ab1
20161019NWWH31	Cry1Ea7
20161019NWWH31	Mpp46Ab1
20161019NWWH31	Cry70Ba1
20161019NWWH31	App4Aa1
20161019NWWH31	Mpp46Ab1
20161019NWWH31	Cry2Aa9
20161019NWWH31	Cry3Aa7
20161019NWWH31	Mpp5Ab1
20161019NWWH31	Cry8Fa3
20161019NWWH31	Cry1Ea5
20161019NWWH31	Tpp78Ba1
20161019NWWH31	Xpp22Ba1
20161019NWWH31	Tpp80Ab1
20161019NWWH31	Vpa2Ba2
20161019NWWH31	Xpp37Aa1
20161019NWWH31	Mpp23Aa1
20161019NWWH31	Cry1Da2
20161019NWWH31	Cry69Aa2
20161019NWWH31	Tpp78Ba1
20161019NWWH31	Cry9Ea9
20161019NWWH31	Tpp1Aa5
20161019NWWH31	Cry8Ja1
20161019NWWH31	Cry5Ba2
20161019NWWH31	Vpb4Aa2
20161019NWWH31	Cry1Ac9
20161019NWWH31	Cry8Ja1
20161019NWWH31	Cry1Aa18
20161019NWWH31	Tpp36Aa1
20161019NWWH31	Cry54Ab1
20161019NWWH31	Cry8Ea5
20161019NWWH31	Vpb1Aa3
20161019NWWH31	Vpb1Ea2
20161019NWWH31	Cry5Ba2
20161019NWWH31	Cry1Aa6
20161019NWWH31	Cry8Fa4
20161019NWWH31	Mpp3Aa6
20161019NWWH31	Vpb4Ca1
20161019NWWH31	Cry1Gc1
20161019NWWH32	Xpp22Ba1
20161019NWWH32	Xpp22Bb1
20161019NWWH32	Tpp80Ab1
20161019NWWH32	Cry9Ea9
20161019NWWH32	Cry1Ca9
20161019NWWH32	Cry21Ca1
20161019NWWH32	Cry2Ab35
20161019NWWH32	App4Aa1
20161019NWWH32	App4Aa1
20161019NWWH32	App4Aa1
20161019NWWH32	Cry21Ea1
20161019NWWH32	Cry1Ah2
20161019NWWH32	Vpb4Ca1
20161019NWWH32	Cry1Da2
20161019NWWH32	Tpp78Ba1
20161019NWWH32	Cry21Ba1
20161019NWWH32	Vpb4Ca1
20161019NWWH32	Tpp80Aa1
20161019NWWH32	Vpb4Ca1
20161019NWWH32	Vpb4Aa1
20161019NWWH32	Vpa2Ad1
20161019NWWH32	Cry5Ba2
20161019NWWH32	Cry1Aa18
20161019NWWH32	Cry1Ac16
20161019NWWH32	Cry1Ac22
20161019NWWH32	Xpp22Bb1
20161019NWWH32	Mpp51Aa1
20161019NWWH32	Vip3Aa7
20161019NWWH32	Xpp22Bb1
20161019NWWH32	Cry1Aa6
20161019NWWH32	Cry1Ia44
20161019NWWH32	Cry5Ba1
20161019NWWH32	Vip3Bc1
20161019NWWH35	Vpb4Aa2
20161019NWWH35	Vpb4Ca1
20161019NWWH35	Cry1Ac24
20161019NWWH35	Cry2Ab35
20161019NWWH35	Vip3Aa7
20161019NWWH35	Vip3Aa7
20161019NWWH35	Cry1Ia44
20161019NWWH35	Cry1Aa8
20161019NWWH35	Cyt2Ca1
20161019NWWH35	Cry9Ea9
20161019NWWH35	Tpp80Aa1
20161019NWWH35	Cry1Ac16
20161019NWWH35	Tpp80Ab1
20161019NWWH35	Vpb4Ca1
20161023YYYH24	Cyt2Ca1
20161023YYYH24	Cry70Aa1
20161023YYYH24	Cyt1Da2
20161023YYYH24	Vpb4Ca1
20161023YYYH24	Vpb4Aa2
20161023YYYH24	Vpb1Ab1
20161023YYYH24	Tpp80Ab1
20161023YYYH24	Tpp80Ab1
20161023YYYH24	Vpb4Ca1
20161023YYYH25	Cry70Aa1
20161023YYYH25	Vpb4Ca1
20161023YYYH25	Vpb4Ca1
20161023YYYH25	Vpb4Ca1
20161023YYYH25	Tpp80Ab1
20161023YYYH25	Cry9Ga1
20161023YYYH25	Vpb4Ca1
20161023YYYH25	Cry68Aa1
20161023YYYH25	Cry40Da1
20161023YYYH25	Cry4Ca1
20161023YYYH25	Mpp15Aa1
20161023YYYH25	Cry69Aa2
20161023YYYH25	Cry68Aa1
20161023YYYH25	Cry70Ba1
20161104LFLH1	Vpb4Ca1
20161104LFLH1	Vpb4Ca1
20161104LFLH1	Tpp80Ab1
20161104LFLH1	App4Aa1
20161104LFLH1	Xpp22Ba1
20161104LFLH2	Cry21Ca2
20161104LFLH2	Cry21Ca2
20161104LFLH2	Cry21Ba1
20161104LFLH2	Cry21Aa2
20161104LFLH2	Mpp2Aa1
20161104LFLH2	Cyt2Ca1
20161104LFLH2	Vip3Ac1
20161104LFLH2	Xpp22Ab2
20161104LFLH2	Cry21Ca2
20161104LFLH2	Vpb1Bc1
20161104LFLH2	Tpp78Ba1
20161104LFLH2	Cry70Bb1
20161104LFLH2	Cry5Ba1
20161104LFLH2	Mpp46Ab1
20161104LFLH2	Tpp80Ab1
20161104LFLH2	Vpa2Ag1
20161104LFLH2	Cry21Ca2
20161104LFLH2	Tpp80Ab1
20161104LFLH2	Cry21Aa3
20161104LFLH2	Vpb4Ca1
20161104LFLH2	Mpp4Aa1
20161104LFLH2	Vpb4Aa1
20161104LFLH2	Vpb4Ca1
20161104LFLH2	App4Aa1
20161104LFLH2	Vpb4Ca1
20161104LFLH2	Cry21Ca2
20161104LFLH2	Vpb4Ca1
20161104LFLH3	Xpp22Ab1
20161104LFLH3	Vpa2Bb4
20161104LFLH3	Vpb1Bc1
20161104LFLH3	Vpb4Ca1
20161104LFLH3	Cyt2Ca1
20161104LFLH3	App4Aa1
20161104LFLH3	Vpb4Ca1
20161104LFLH3	Cry39Aa1
20161104LFLH3	Vip3Ac1
20161104LFLH3	Tpp78Ba1
20161104LFLH3	Tpp80Ab1
20161104LFLH4	Tpp80Ab1
20161104LFLH4	Vpb1Bc1
20161104LFLH4	Tpp80Aa1
20161104LFLH4	Cyt2Ca1
20161104LFLH4	App4Aa1
20161104LFLH4	Mpp51Aa1
20161104LFLH4	Cry5Ba1
20161104LFLH4	Vpb4Ca1
20161104LFLH4	Vpb4Ca1
20161106YYYH26	Tpp78Aa1
20161106YYYH27	Vpb4Ca1
20161106YYYH27	Tpp78Aa1
20161106YYYH27	Tpp80Ab1
20161118YYYH28	Tpp78Aa1
20161118YYYH28	Tpp78Ba1
20161118YYYH28	Tpp80Ab1
20161118YYYH28	Vpb4Ca1
20161118YYYH28	App4Aa1
20161118YYYH28	Cry1Ac30
20161118YYYH28	App6Ba1
20161118YYYH28	Mpp46Ab1
20161202YYYH30	Vpb4Ca1
20161202YYYH30	App4Aa1
20161202YYYH30	Tpp78Ba1
20161202YYYH30	Tpp78Aa1
20161205YYYH31	Vpb4Ca1
20161205YYYH31	Tpp80Ab1
20161205YYYH31	App4Aa1
20161205YYYH31	Tpp78Aa1
20161205YYYH31	Vpb4Ca1
20161205YYYH31	Tpp78Ba1
20161205YYYH31	Cyt2Ca1
LHMH1	App6Ba1
LHMH1	Vpa2Af2
LHMH1	Vpb4Ca1
LHMH1	Vpb4Aa1
LHMH1	Cry5Da2
LHMH1	Cry21Da1
LHMH1	Vpb4Ca1
LHMH2	Vpb4Ca1
LHMH2	Vpb4Ca1
LHMH2	Tpp80Aa1
LHMH2	Vpb4Ca1
LHMH2	Tpp80Aa1
LHMH2	Vpb4Aa2
LHMH2	Vpb4Ca1
LHMH2	Cyt2Ca1
LHMH3	Tpp80Aa1
LHMH3	Xpp22Bb1
LHMH3	Tpp78Ba1
LHMH3	Xpp22Ba1
LHMH3	Vpb4Ca1
LHMH3	App4Aa1
LHMH3	Tpp80Aa1
LHMH3	Tpp80Ab1
LHMH3	Tpp80Ab1
LHMH3	Tpp80Aa1
20160723HGQH1	Tpp80Aa1
20160723HGQH1	Vpb4Ca1
20160723HGQH1	Mpp51Aa1
20160723HGQH1	Cry30Aa1
20160723HGQH1	Cry4Da1
20160731HBH2	Tpp80Aa1
20160731HBH2	App4Aa1
20160731HBH2	Mpp46Ab1
20160731HBH2	Tpp80Ab1
20160731HBH2	Vpb4Ca1
20160731HBH2	Cry30Aa1
20160731HBH2	Cry4Da1
20160731HBH2	Cry29Aa1
20160731HBH2	Cry1Ia44
20160731HBH2	Cry2Aa9
20160731HBH2	Vip3Aa7
20160731HBH2	Cry2Ab35
20160731HBH2	Vpb4Ca1
20160731HBH2	Cry1Aa6
20160731HBH2	Cry1Ac9
20160731HBH2	Cry1Aa18
20160731HBH2	Cry1Ac5
20160731HBH2	Vpb4Ca1
20160731HBH2	Mpp51Aa1
20160731HBH2	Vpb4Ca1
20160731HBH2	Cry5Ba1
20160803XBBH4	Vpb4Aa1
20160803XBBH4	Cry70Aa1
20160803XBBH4	Cry21Ga1
20160803XBBH4	Cry5Ba1
20160803XBBH4	Vpb4Ca1
20160803XBBH4	Tpp80Aa1
20160803XBBH4	Mpp46Ab1
20160803XBBH4	Cry13Aa2
20160803XBBH4	Cry21Ca2
20160803XBBH4	Cry13Aa2
20160803XBBH4	Cry21Ca1
20160803XBBH4	Vpb4Ca1
20160803XBBH4	Vpb4Ca1
20160803XBBH4	Cyt2Ca1
20160803XBBH4	Vpb4Ca1
20160803XBBH4	Mpp51Aa1
20160803XBBH4	Cry30Aa1
20160803XBBH4	Cry4Da1
20160803XBBH4	Tpp80Aa1
20160811LQRH4	Mpp5Ab1
20160811LQRH4	Cry7Ia1
20160811LQRH4	Cry7Ia1
20160811LQRH4	Vpb1Da1
20160811LQRH4	Tpp80Ab1
20160811LQRH4	Vpb4Ca1
20160811LQRH4	Mtx1Aa1
20160811XBBH5	Xpp22Ba1
20160811XBBH5	Vpb4Ca1
20160811XBBH5	Xpp22Bb1
20160811XBBH5	Cry5Ba1
20160811XBBH5	Cry13Aa2
20160811XBBH5	Cry13Aa2
20160811XBBH5	Vpb4Ca1
20160811XBBH5	Vpb4Aa1
20160811XBBH5	Tpp78Aa1
20160811XBBH5	App4Aa1
20160811XBBH5	Cry70Aa1
20160811XBBH5	Cry29Aa1
20160811XBBH5	Vpb4Ca1
20160811XBBH5	Cry21Ca1
20160811XBBH5	Vpb4Ca1
20160811XBBH5	Mpp3Aa8
20160811XBBH5	Tpp78Ba1
20160811XBBH5	Cry13Aa2
20160811XBBH5	Cry13Aa2
20160811XBBH5	Vpb4Aa2
20160811XBBH5	Mpp51Aa1
20160811XBBH5	Vpb4Ca1
20160811XBBH5	Cry30Aa1
20160811XBBH5	Cry4Da1
20160811XBBH5	Xpp22Bb1
20160811XBBH5	Vpb4Ca1
20160811ZSRH3	Cry29Aa1
20160811ZSRH3	Cry30Aa1
20160811ZSRH3	Cry4Da1
20160811ZSRH3	Xpp22Ba1
20160811ZSRH3	Cry2Aa9
20160811ZSRH3	Cry1Ac9
20160811ZSRH3	Cry1Ia44
20160811ZSRH3	Vpb4Ca1
20160811ZSRH3	Mpp51Aa1
20160811ZSRH3	Tpp78Ba1
20160811ZSRH3	Xpp22Bb1
20160811ZSRH3	App4Aa1
20160814HBH4	Mpp5Ab1
20160814HBH4	Vpb4Ca1
20160814HBH4	App4Aa1
20160814HBH4	Cyt2Ca1
20160814HBH4	Vpb1Ad1
20160814HBH4	Mpp46Ab1
20160814HBH4	Tpp80Aa1
20160814HBH4	Xpp22Ba1
20160814HBH4	Tpp80Ab1
20160814HBH4	Tpp80Aa1
20160814HBH4	Vpb4Ca1
20160814HBH4	Vpb4Ca1
20160814HBH4	Vpb4Ca1
20160814HBH4	Vpb4Ca1
20160814HBH4	Vpb4Ca1
20160814HBH4	Xpp22Aa3
20160814HBH4	Xpp22Aa3
20160814LQRH5	Cyt2Ca1
20160814LQRH5	Vpa2Ba2
20160814LQRH5	Xpp22Bb1
20160814LQRH5	Tpp78Ba1
20160814LQRH5	Tpp1Aa4
20160814LQRH5	Tpp80Aa1
20160814LQRH5	Vpb4Ca1
20160814LQRH5	Vpb4Ca1
20160814LQRH5	Cry11Aa4
20160814LQRH5	Tpp1Aa5
20160814LQRH5	Vpb4Ca1
20160814LQRH5	Mpp46Ab1
20160814LQRH5	Vpb4Ca1
20160814LQRH5	Tpp80Ab1
20160814LQRH5	App4Aa1
20160814LQRH5	Tpp80Aa1
20160814LQRH5	Tpp80Ab1
20160814LQRH5	Mpp46Ab1
20160817LQRH6	Cyt2Ca1
20160817LQRH6	Vpb4Ca1
20160817LQRH6	Vpb4Ca1
20160817LQRH6	Tpp80Ab1
20160817LQRH6	Cry32Ha2
20160817LQRH6	Cry7Ba1
20160817LQRH6	Tpp80Ab1
20160817LQRH6	Cry32Ha2
20160817LQRH6	Mpp3Aa8
20160817LQRH6	Tpp80Aa1
20160817LQRH6	Cry32Ha2
20160817LQRH6	Cry32Ea2
20160817LQRH6	Tpp78Aa1
20160817LQRH6	Mpp75Aa1
20160817LQRH6	Vpb4Ca1
20160817LQRH6	Vpb4Ca1
20160817LQRH6	Vpb4Ca1
20160817LQRH6	Mpp2Aa4
20160817LQRH6	Mpp4Aa1
20160817LQRH6	Tpp80Aa1
20160817LQRH6	Tpp78Ba1
20160817LQRH6	Mpp46Ab1
20160817LQRH6	Cry32Eb1
20160817LQRH6	Vpb4Aa2
20160817LQRH6	Cry32Ra1
20160817LQRH6	Cry41Ba2
20160817LQRH6	Cry32Fa1
20160817LQRH6	Tpp80Ab1
20160817LQRH6	Vpb4Ca1
20160817LQRH6	Vpb4Ca1
20160817LQRH6	Tpp80Aa1
20160817LQRH6	Cry73Aa1
20160817LQRH6	Cry32Ua1
20160817LQRH6	Vpb4Ca1
20160817LQRH6	Cry7Ba1
20160817LQRH6	Mpp2Aa4
20160817LQRH6	Cry7Ia1
20160817LQRH6	Mpp2Aa4
20160817LQRH6	Cry7Gc1
20160817XBBH6	Cry2Aa7
20160817XBBH6	Cry2Ab7
20160817XBBH6	App4Aa1
20160817XBBH6	Cry1Ia44
20160817XBBH6	Cyt2Ca1
20160817XBBH6	Tpp80Aa1
20160817XBBH6	Mpp46Ab1
20160817XBBH6	Cry1Ac28
20160817XBBH6	Vpb4Ca1
20160817XBBH6	Cry8Sa1
20160817XBBH6	Cry8Bc1
20160817XBBH6	Cry8Hb1
20160817XBBH6	Cry1Ac9
20160817XBBH6	Cry2Ah4
20160817XBBH6	Tpp78Ba1
20160817XBBH6	Cry30Aa1
20160817XBBH6	Cry4Da1
20160817XBBH6	Xpp22Bb1
20160817XBBH6	Tpp80Aa1
20160817XBBH6	Cry1Ac9
20160817XBBH6	Cry1Aa5
20160817XBBH6	Vip3Aa7
20160817XBBH6	Vip3Aa7
20160817XBBH6	Cry2Ab5
20160817XBBH6	Vpb4Ca1
20160823HGQH5	Vpb4Ca1
20160823HGQH5	Vpb4Ca1
20160824HGQH6	Vpb4Ca1
20160824HGQH6	Cry32Da1
20160824HGQH6	Cry32Ra1
20160824HGQH6	Cry30Aa1
20160824HGQH6	Cry4Da1
20160824HGQH6	Vpb4Ca1
20160824HGQH6	Vpb4Ca1
20160824HGQH6	Vpb4Ca1
20160824HGQH6	Mpp51Aa1
20160824HGQH7	Cry32Sa1
20160824HGQH7	Vpa2Bb4
20160824HGQH7	Cry32Eb1
20160824HGQH7	Mpp82Aa1
20160824HGQH7	Mpp82Aa1
20160824HGQH7	Mpp46Ab1
20160824HGQH7	Vpb4Aa1
20160824HGQH7	Mpp82Aa1
20160824HGQH7	Cry14Aa1
20160824HGQH7	Cry21Ca2
20160824HGQH7	Cry32Hb2
20160824HGQH7	Vpb1Aa3
20160824HGQH7	Cry41Ba2
20160824HGQH7	Tpp80Aa1
20160824HGQH7	Cry42Aa1
20160824HGQH7	Cry41Ba2
20160824HGQH7	Cry21Da1
20160824HGQH7	Cry32Ha2
20160824HGQH7	Vpb4Aa1
20160824HGQH7	Vpb4Ca1
20160824HGQH7	Cry32La1
20160824HGQH7	Vpb4Ca1
20160824HGQH7	Mpp51Aa1
20160824HGQH7	Cry32La1
20160824HGQH7	Vpb4Da2
20160824HGQH7	Vpb4Aa1
20160824HGQH7	Cry41Ab1
20160824HGQH7	Cry41Ab1
20160824HGQH7	Vpb4Ca1
20160824HGQH7	Cry32La1
20160824HGQH7	Cry32Hb2
20160824HGQH7	Cry21Ca1
20160824HGQH7	Cry14Ab1
20160824HGQH7	Cry14Ab1
20160824HGQH7	Vpb4Ca1
20160824HGQH7	Vpa2Ac2
20160824HGQH7	Vpb4Aa1
20160825HBH5	Tpp80Ab1
20160825HBH5	Tpp80Aa1
20160825HBH5	Vpb4Ca1
20160825HBH5	Cry39Aa1
20160825HBH5	Cry4Ca2
20160825HBH5	Mpp51Aa1
20160825HBH5	Vpb4Ca1
20160825HBH5	Vpb4Ca1
20160825HBH5	Vpa2Af2
20160825HBH5	Vpb4Ca1
20160825HBH5	Cry21Ca2
20160825HBH5	Cry58Aa1
20160825HBH5	Vpb4Ca1
20160825HBH5	Mpp46Ab1
20160825HBH5	Cry5Ba1
20160825HBH7	Cry40Da1
20160825HBH7	Cry4Ca1
20160825HBH7	Cry68Aa1
20160825HBH7	Tpp1Aa5
20160825HBH7	Cry69Aa2
20160825HBH7	Mpp46Ab1
20160825HBH7	Cry71Aa1
20160825HBH7	Cry4Ca1
20160825HBH7	Cry56Aa4
20160825HBH7	Cry4Ca1
20160825HBH7	Tpp80Ab1
20160825HBH7	Cry68Aa1
20160825HBH7	Vpb4Aa2
20160825HBH7	Cry70Ba1
20160825HBH7	Cry70Aa1
20160825HBH7	Cry2Af1
20160825HBH7	Tpp78Aa1
20160825HBH7	Cry58Aa1
20160825HBH7	Cry21Ca2
20160825HBH7	Mpp51Aa1
20160825HBH7	Vpb4Ca1
20160825HBH7	Vpb4Ca1
20160825HBH7	Mpp15Aa1
20160825HBH7	Vpb4Ca1
20160825HBH7	Tpp80Ab1
20160825HBH7	Xpp22Ba1
20160825HBH7	Vpb4Da2
20160825HBH7	Vpa2Bb4
20160825HBH7	Vpb4Ca1
20160825HBH7	App4Aa1
20160825HBH7	Cry9Ga1
20160825HBH8	Tpp78Aa1
20160825HBH8	Vpb4Ca1
20160825HBH8	Mpp46Ab1
20160825HBH8	App4Aa1
20160825HBH8	Tpp78Ba1
20160825HBH8	Tpp80Ab1
20160825HBH8	Tpp80Ab1
20160825HBH8	Mpp51Aa1
20160825HBH8	Vpb4Ca1
20160825HBH8	Vpb4Ca1
20160825HGQH8	Tpp80Ab1
20160825HGQH8	Mpp2Aa4
20160825HGQH8	Cry7Ba1
20160825HGQH8	App4Aa1
20160825HGQH8	Mpp51Aa1
20160825HGQH8	Tpp80Ab1
20160825HGQH8	Tpp80Aa1
20160825HGQH8	Cry30Aa1
20160825HGQH8	Cry4Da1
20160825HGQH8	Cry7Ba1
20160825HGQH8	Mpp2Aa4
20160825HGQH8	Cry7Ia1
20160825HGQH8	Vpb4Ca1
20160825HGQH8	Cry7Gc1
20160825HGQH8	Vpb4Ca1
20160825HGQH8	Cry2Ai1
20160825HGQH8	Vpb4Ca1
20160827HGQH10	Vpb4Ca1
20160827HGQH10	Mpp3Aa6
20160827HGQH10	Vpb1Ac1
20160827HGQH10	Cry30Aa1
20160827HGQH10	Cry4Da1
20160827HGQH10	Cry70Aa1
20160827HGQH10	Mpp51Aa1
20160827HGQH10	Vpb1Bc1
20160827HGQH10	Tpp1Aa3
20160827HGQH10	Tpp80Aa1
20160827HGQH9	Vpb4Ca1
20160827HGQH9	Tpp80Ab1
20160827HGQH9	Tpp80Aa1
20160827HGQH9	Tpp80Ab1
20160827HGQH9	Mpp51Aa1
20160827HGQH9	Vpb1Bc1
20160827HGQH9	Vpb1Ac1
